prestamo_id,cliente_sk,fecha_sk,producto_sk,monto,tasa_interes,plazo_meses,ingreso_estimado,costo_fondeo_estimado,score_riesgo,max_dias_mora,es_default,margen_estimado
1515,1696,2879,8,36299.75,0.1559,24,11318.26,3992.97,49.96,63,False,7325.29
1516,1698,1245,8,11881.79,0.0986,48,4686.18,2613.99,31.3,142,True,2072.19
1517,1699,2900,9,67379.86,0.0908,240,122361.83,64684.67,64.96,71,False,57677.16
1518,1700,2922,7,11096.53,0.1618,24,3590.84,1331.58,71.3,59,False,2259.26
1519,1701,2187,9,56722.08,0.0902,60,25581.66,13613.3,32.14,116,True,11968.36
1520,1702,865,7,16513.25,0.1933,36,9576.03,2972.38,29.82,134,True,6603.65
1521,1704,2565,8,29989.28,0.1155,24,6927.52,3298.82,44.36,104,True,3628.7
1522,1705,282,7,41571.87,0.1689,24,14042.98,4988.62,23.24,99,True,9054.36
1523,1708,2920,9,80601.43,0.1155,120,93094.65,38688.69,61.63,0,False,54405.96
1524,1709,2151,9,71577.61,0.0797,180,85571.03,51535.88,37.86,120,True,34035.15
1525,1709,1971,7,26640.99,0.2317,36,18518.15,4795.38,43.09,129,True,13722.77
1526,1710,2354,9,70333.04,0.1139,60,40054.67,16879.93,58.26,198,True,23174.74
1527,1712,1969,7,27812.39,0.245,48,27256.14,6674.97,47.47,109,True,20581.17
1528,1713,866,8,14752.29,0.1122,36,4965.62,2434.13,26.52,104,True,2531.49
1529,1718,2146,8,21071.41,0.165,72,20860.7,6953.57,54.71,111,True,13907.13
1530,1721,2727,7,9944.5,0.2372,24,4717.67,1193.34,24.93,0,False,3524.33
1531,1722,2882,9,56246.6,0.0958,120,53884.24,26998.37,43.97,84,False,26885.87
1532,1722,2231,8,26218.7,0.1014,48,10634.3,5768.11,46.73,114,True,4866.19
1533,1723,2422,7,26448.41,0.267,24,14123.45,3173.81,31.28,58,False,10949.64
1534,1724,2092,7,42461.7,0.224,24,19022.84,5095.4,51.04,177,True,13927.44
1535,1726,1800,8,75631.15,0.1386,60,52412.39,20798.57,37.45,106,True,31613.82
1536,1726,1505,7,11661.75,0.1638,48,7640.78,2798.82,40.87,92,True,4841.96
1537,1727,2993,9,67332.63,0.0864,120,58175.39,32319.66,63.54,0,False,25855.73
1538,1727,2732,8,20006.38,0.1674,60,16745.34,5501.75,66.99,0,False,11243.59
1539,1729,2565,9,50324.8,0.0762,240,76695.0,48311.81,44.62,72,False,28383.19
1540,1729,2016,7,18884.0,0.2704,24,10212.47,2266.08,50.75,199,True,7946.39
1541,1730,2778,9,116410.55,0.0909,60,52908.59,27938.53,39.69,3,False,24970.06
1542,1731,2782,8,36756.62,0.1193,24,8770.13,4043.23,68.72,212,True,4726.9
1543,1732,3045,7,23840.79,0.2582,36,18467.08,4291.34,65.52,0,False,14175.74
1544,1735,880,8,49838.96,0.1307,60,32569.76,13705.71,30.91,104,True,18864.05
1545,1736,2723,9,50832.68,0.0971,60,24679.27,12199.84,64.75,105,True,12479.43
1546,1736,2820,7,3177.26,0.197,12,625.92,190.64,68.06,158,True,435.28
1547,1737,1777,8,21148.42,0.1458,36,9250.32,3489.49,46.28,365,True,5760.83
1548,1739,2673,7,32988.44,0.2543,36,25166.88,5937.92,65.54,85,False,19228.96
1549,1740,2892,7,18884.83,0.219,36,12407.33,3399.27,69.4,0,False,9008.06
1550,1741,2799,7,32951.98,0.2316,24,15263.36,3954.24,66.47,51,False,11309.12
1551,1741,3048,8,20148.09,0.1516,24,6108.9,2216.29,66.73,0,False,3892.61
1552,1743,2802,7,17600.84,0.2754,60,24236.36,5280.25,51.0,39,False,18956.11
1553,1743,2214,8,44730.77,0.0952,48,17033.48,9840.77,48.99,99,True,7192.71
1554,1744,2648,8,79119.94,0.1443,48,45668.03,17406.39,22.22,0,False,28261.64
1555,1745,1204,7,24617.42,0.2707,36,19991.81,4431.14,25.47,147,True,15560.67
1556,1746,1523,9,71647.98,0.104,60,37256.95,17195.52,32.75,115,True,20061.43
1557,1747,2816,8,16385.03,0.1504,48,9857.23,3604.71,69.69,56,False,6252.52
1558,1747,2790,9,68810.51,0.0914,240,125785.61,66058.09,64.22,112,True,59727.52
1559,1748,2806,7,18758.79,0.1385,60,12990.46,5627.64,55.36,95,True,7362.82
1560,1748,3035,8,24765.52,0.1075,36,7986.88,4086.31,55.31,0,False,3900.57
1561,1750,2702,7,20652.94,0.2502,24,10334.73,2478.35,64.29,116,True,7856.38
1562,1751,2830,7,11989.34,0.2576,60,15442.27,3596.8,32.13,149,True,11845.47
1563,1752,1207,7,7016.26,0.2391,48,6710.35,1683.9,40.8,114,True,5026.45
1564,1752,1201,8,58783.05,0.1212,36,21373.52,9699.2,37.95,56,False,11674.32
1565,1753,1776,7,21473.42,0.171,12,3671.95,1288.41,37.45,110,True,2383.54
1566,1754,725,8,14748.09,0.1664,24,4908.16,1622.29,30.28,62,False,3285.87
1567,1755,1396,8,24856.87,0.1602,36,11946.21,4101.38,26.47,103,True,7844.83
1568,1755,2845,7,44282.43,0.2727,36,36227.46,7970.84,26.1,0,False,28256.62
1569,1756,2457,8,77341.49,0.1784,60,68988.61,21268.91,30.34,103,True,47719.7
1570,1756,1820,7,25343.13,0.2011,60,25482.52,7602.94,32.73,149,True,17879.58
1571,1757,2983,7,38909.04,0.1879,48,29244.03,9338.17,69.94,0,False,19905.86
1572,1757,2944,9,51424.64,0.0742,180,57235.62,37025.74,67.01,0,False,20209.88
1573,1758,2904,8,61138.65,0.155,60,47382.45,16813.13,66.7,0,False,30569.32
1574,1759,2851,7,42209.07,0.1682,36,21298.7,7597.63,58.76,49,False,13701.07
1575,1761,1690,7,39645.82,0.2649,24,21004.36,4757.5,35.76,79,False,16246.86
1576,1762,3017,9,74081.74,0.1007,180,111900.47,53338.85,49.22,0,False,58561.62
1577,1763,1318,7,4242.95,0.234,24,1985.7,509.15,41.37,81,False,1476.55
1578,1765,3068,7,26876.06,0.2541,36,20487.62,4837.69,70.78,0,False,15649.93
1579,1766,2870,8,11839.65,0.1302,36,4624.57,1953.54,24.49,0,False,2671.03
1580,1767,1105,7,25542.53,0.2716,48,27749.4,6130.21,31.43,110,True,21619.19
1581,1768,1517,9,62486.31,0.0908,120,56737.57,29993.43,26.39,120,True,26744.14
1582,1769,3035,8,13986.41,0.1055,24,2951.13,1538.51,70.87,0,False,1412.62
1583,1770,3059,9,73936.85,0.0734,120,54269.65,35489.69,67.0,0,False,18779.96
1584,1772,3005,9,67961.03,0.0904,60,30718.39,16310.65,68.42,0,False,14407.74
1585,1772,2874,7,2624.54,0.1741,12,456.93,157.47,72.2,0,False,299.46
1586,1775,2397,8,15074.09,0.1355,24,4085.08,1658.15,48.64,97,True,2426.93
1587,1776,3037,9,59503.99,0.0948,240,112819.57,57123.83,46.73,0,False,55695.74
1588,1777,1851,9,65046.8,0.1009,180,98448.33,46833.7,26.25,119,True,51614.63
1589,1779,1213,7,9866.26,0.2027,36,5999.67,1775.93,21.56,87,False,4223.74
1590,1780,1507,9,53324.84,0.0974,180,77907.59,38393.88,30.84,113,True,39513.71
1591,1781,2484,7,10671.62,0.2176,24,4644.29,1280.59,23.12,110,True,3363.7
1592,1781,1337,9,70030.75,0.0947,120,66319.12,33614.76,19.61,133,True,32704.36
1593,1782,2982,9,65297.83,0.1036,120,67648.55,31342.96,56.96,79,False,36305.59
1594,1782,2803,7,34513.76,0.2023,24,13964.27,4141.65,60.5,101,True,9822.62
1595,1783,2517,9,59416.19,0.0774,120,45988.13,28519.77,18.97,2,False,17468.36
1596,1784,2202,7,42434.03,0.2135,48,36238.66,10184.17,47.12,68,False,26054.49
1597,1786,2509,9,64108.46,0.0723,120,46350.42,30772.06,43.78,140,True,15578.36
1598,1787,2949,8,33289.22,0.1069,48,14234.47,7323.63,69.28,0,False,6910.84
1599,1788,1087,8,23409.01,0.1281,72,17992.17,7724.97,32.29,115,True,10267.2
1600,1789,2805,7,48769.96,0.2133,48,41610.53,11704.79,65.92,18,False,29905.74
1601,1790,3002,7,26005.52,0.253,60,32896.98,7801.66,46.06,0,False,25095.32
1602,1792,2390,7,29945.79,0.1558,36,13996.66,5390.24,21.03,112,True,8606.42
1603,1792,1478,9,50723.84,0.1065,120,54020.89,24347.44,19.29,119,True,29673.45
1604,1795,2317,7,42662.67,0.2643,48,45102.97,10239.04,53.62,109,True,34863.93
1605,1797,2765,9,60814.92,0.0724,240,88060.0,58382.32,60.11,100,True,29677.68
1606,1797,2540,8,20831.18,0.147,48,12248.73,4582.86,65.37,78,False,7665.87
1607,1798,1816,9,65859.6,0.0712,120,46892.04,31612.61,36.36,77,False,15279.43
1608,1798,1758,7,15637.43,0.1714,36,8040.77,2814.74,40.57,114,True,5226.03
1609,1799,1578,9,59632.72,0.0856,60,25522.8,14311.85,35.46,351,True,11210.95
1610,1800,2892,7,28931.84,0.2704,36,23469.51,5207.73,70.65,18,False,18261.78
1611,1801,2584,9,118769.36,0.1111,240,263905.52,114018.59,55.12,75,False,149886.93
1612,1802,2746,9,55126.43,0.078,60,21499.31,13230.34,65.96,198,True,8268.97
1613,1803,1970,9,57367.74,0.0762,180,65571.33,41304.77,48.24,118,True,24266.56
1614,1804,2835,7,6281.31,0.2524,24,3170.81,753.76,33.34,0,False,2417.05
1615,1805,2622,8,11428.84,0.1201,48,5490.41,2514.34,55.05,96,True,2976.07
1616,1806,2763,7,4262.91,0.2209,24,1883.35,511.55,60.6,75,False,1371.8
1617,1807,2975,8,40126.59,0.1574,48,25263.7,8827.85,61.38,0,False,16435.85
1618,1808,2043,8,44322.49,0.1541,72,40980.57,14626.42,49.98,91,True,26354.15
1619,1809,2986,7,3824.89,0.2257,12,863.28,229.49,70.04,0,False,633.79
1620,1810,679,9,54633.06,0.0939,60,25650.22,13111.93,28.3,100,True,12538.29
1621,1811,2883,9,52547.56,0.089,120,46767.33,25222.83,49.24,44,False,21544.5
1622,1812,1183,9,66930.5,0.0985,240,131853.09,64253.28,25.9,149,True,67599.81
1623,1812,832,8,46826.5,0.0904,48,16932.46,10301.83,29.28,111,True,6630.63
1624,1813,2445,9,98494.7,0.1004,180,148333.02,70916.18,25.77,35,False,77416.84
1625,1817,2661,7,7419.06,0.1987,36,4422.5,1335.43,28.36,0,False,3087.07
1626,1818,2795,9,61408.83,0.1083,240,133011.53,58952.48,52.42,70,False,74059.05
1627,1818,3018,9,72591.14,0.0805,180,87653.8,52265.62,52.74,109,True,35388.18
1628,1820,3019,9,74183.48,0.0831,60,30823.24,17804.04,56.18,0,False,13019.2
1629,1821,2758,8,21403.93,0.0989,36,6350.55,3531.65,32.36,100,True,2818.9
1630,1823,2859,9,68540.82,0.0846,120,57985.53,32899.59,40.71,68,False,25085.94
1631,1824,1346,8,16216.12,0.1382,48,8964.27,3567.55,26.14,141,True,5396.72
1632,1824,2080,8,27771.91,0.1611,72,26844.33,9164.73,25.46,112,True,17679.6
1633,1825,2523,8,29867.16,0.1247,36,11173.3,4928.08,64.0,87,False,6245.22
1634,1825,2532,7,16910.62,0.1863,60,15752.24,5073.19,64.5,109,True,10679.05
1635,1826,3035,9,56964.27,0.0708,120,40330.7,27342.85,67.92,58,False,12987.85
1636,1827,1599,7,4450.16,0.1717,24,1528.18,534.02,25.11,121,True,994.16
1637,1828,1161,8,38840.48,0.1492,72,34770.0,12817.36,25.84,119,True,21952.64
1638,1831,2279,9,74586.97,0.0706,240,105316.8,71603.49,48.35,70,False,33713.31
1639,1832,2831,7,39534.5,0.1388,12,5487.39,2372.07,55.42,0,False,3115.32
1640,1833,2918,7,7985.2,0.2751,60,10983.64,2395.56,70.79,49,False,8588.08
1641,1834,2227,9,65166.27,0.107,180,104591.86,46919.71,26.69,84,False,57672.15
1642,1835,771,8,21991.91,0.1147,60,12612.36,6047.78,30.58,80,False,6564.58
1643,1836,2706,8,16157.87,0.1093,72,10596.33,5332.1,67.31,135,True,5264.23
1644,1836,3022,9,64675.74,0.1143,180,110886.56,46566.53,63.43,5,False,64320.03
1645,1838,2361,7,27193.49,0.1589,36,12963.14,4894.83,50.48,145,True,8068.31
1646,1839,2802,7,30761.68,0.1844,60,28362.27,9228.5,65.79,79,False,19133.77
1647,1840,1671,7,7615.09,0.1286,60,4896.5,2284.53,26.18,113,True,2611.97
1648,1841,1032,7,21313.85,0.1309,24,5579.97,2557.66,29.24,114,True,3022.31
1649,1841,2197,8,10973.08,0.1478,60,8109.11,3017.6,29.24,355,True,5091.51
1650,1842,1873,7,4244.78,0.2772,48,4706.61,1018.75,48.91,97,True,3687.86
1651,1843,2342,8,27522.7,0.1454,72,24010.8,9082.49,30.55,97,True,14928.31
1652,1844,2994,8,22365.08,0.0916,60,10243.21,6150.4,71.74,0,False,4092.81
1653,1844,3000,9,64481.05,0.0736,60,23729.03,15475.45,69.89,0,False,8253.58
1654,1845,593,8,16047.57,0.113,36,5440.13,2647.85,29.54,141,True,2792.28
1655,1846,2036,8,15901.3,0.1156,72,11029.14,5247.43,26.81,70,False,5781.71
1656,1847,2395,8,25812.73,0.1541,72,23866.45,8518.2,24.87,113,True,15348.25
1657,1848,2200,8,19108.11,0.0928,36,5319.7,3152.84,55.55,55,False,2166.86
1658,1849,1767,8,69016.78,0.1034,72,42818.01,22775.54,30.64,114,True,20042.47
1659,1849,1585,7,6499.96,0.1316,60,4276.97,1949.99,33.72,111,True,2326.98
1660,1850,1502,7,35351.73,0.2242,48,31703.43,8484.42,31.02,80,False,23219.01
1661,1850,2572,8,50766.48,0.15,48,30459.89,11168.63,30.07,103,True,19291.26
1662,1852,2942,8,64261.03,0.1025,72,39520.53,21206.14,62.4,9,False,18314.39
1663,1853,3052,8,19524.39,0.1279,72,14983.02,6443.05,64.4,0,False,8539.97
1664,1855,1544,9,74749.83,0.0999,120,74675.08,35879.92,31.17,101,True,38795.16
1665,1855,1104,8,65510.51,0.0972,60,31838.11,18015.39,32.45,173,True,13822.72
1666,1856,2006,8,22782.03,0.1702,72,23265.01,7518.07,24.64,31,False,15746.94
1667,1856,2487,9,65232.37,0.096,60,31311.54,15655.77,22.96,199,True,15655.77
1668,1858,3019,7,6204.13,0.1549,24,1922.04,744.5,73.32,0,False,1177.54
1669,1858,2991,9,52137.12,0.0995,60,25938.22,12512.91,70.73,9,False,13425.31
1670,1859,2642,7,47315.95,0.2125,24,20109.28,5677.91,40.19,42,False,14431.37
1671,1860,2190,9,55905.66,0.1153,120,64459.23,26834.72,47.15,135,True,37624.51
1672,1860,1861,7,9451.67,0.2219,12,2097.33,567.1,51.84,329,True,1530.23
1673,1861,2199,9,66589.65,0.1024,180,102281.7,47944.55,44.85,131,True,54337.15
1674,1862,294,9,67155.89,0.1138,120,76423.4,32234.83,20.59,120,True,44188.57
1675,1863,2696,7,36496.03,0.2585,24,18868.45,4379.52,50.49,120,True,14488.93
1676,1865,2516,8,39617.76,0.106,72,25196.9,13073.86,44.2,66,False,12123.04
1677,1867,2964,7,9613.84,0.1403,48,5395.29,2307.32,72.3,0,False,3087.97
1678,1867,3054,8,15876.0,0.1123,60,8914.37,4365.9,71.78,59,False,4548.47
1679,1868,2843,8,81810.45,0.1329,72,65235.65,26997.45,31.64,98,True,38238.2
1680,1869,2619,7,12575.75,0.2409,48,12117.99,3018.18,35.39,102,True,9099.81
1681,1873,1338,7,35674.33,0.172,12,6135.98,2140.46,34.71,233,True,3995.52
1682,1874,2419,9,65823.59,0.0894,240,117692.58,63190.65,16.62,0,False,54501.93
1683,1875,3047,8,24294.05,0.1358,72,19794.79,8017.04,60.06,0,False,11777.75
1684,1877,1802,7,23491.07,0.2567,48,24120.63,5637.86,46.97,117,True,18482.77
1685,1878,2079,8,23689.9,0.1138,60,13479.55,6514.72,22.51,89,False,6964.83
1686,1880,1534,7,25615.08,0.243,24,12448.93,3073.81,21.46,108,True,9375.12
1687,1881,2507,8,55120.89,0.1221,36,20190.78,9094.95,24.91,68,False,11095.83
1688,1882,2114,9,106957.2,0.096,240,205357.82,102678.91,30.7,120,True,102678.91
1689,1884,2875,7,9892.55,0.1987,24,3931.3,1187.11,55.19,86,False,2744.19
1690,1884,2138,8,22297.23,0.1781,48,15884.55,4905.39,54.06,87,False,10979.16
1691,1885,1819,8,17535.06,0.1127,60,9881.01,4822.14,48.02,110,True,5058.87
1692,1887,1086,9,52051.83,0.1108,60,28836.71,12492.44,35.75,199,True,16344.27
1693,1888,2980,8,46537.26,0.0922,60,21453.68,12797.75,65.47,110,True,8655.93
1694,1891,2485,7,44855.1,0.1408,24,12631.2,5382.61,40.54,181,True,7248.59
1695,1892,1607,9,60281.76,0.0763,180,68992.47,43402.87,41.76,116,True,25589.6
1696,1892,1870,8,26939.94,0.1563,48,16842.85,5926.79,46.0,199,True,10916.06
1697,1895,1230,7,33837.54,0.2779,48,37613.81,8121.01,34.71,145,True,29492.8
1698,1896,3008,9,69331.85,0.0784,60,27178.09,16639.64,66.86,115,True,10538.45
1699,1897,1609,7,1833.86,0.1272,60,1166.33,550.16,44.62,150,True,616.17
1700,1898,2091,7,27858.17,0.179,60,24933.06,8357.45,57.32,142,True,16575.61
1701,1901,1454,9,50982.31,0.08,240,81571.7,48943.02,22.93,135,True,32628.68
1702,1901,2423,7,15286.3,0.2399,12,3667.18,917.18,27.78,97,True,2750.0
1703,1902,1261,8,26633.55,0.1568,48,16704.56,5859.38,22.29,143,True,10845.18
1704,1903,1122,8,31521.5,0.091,48,11473.83,6934.73,35.61,115,True,4539.1
1705,1904,2980,9,52800.86,0.0928,180,73498.8,38016.62,34.6,0,False,35482.18
1706,1905,2105,7,32104.59,0.1807,12,5801.3,1926.28,39.34,145,True,3875.02
1707,1905,1457,9,61030.13,0.1151,240,140491.36,58588.92,34.11,146,True,81902.44
1708,1906,2819,7,33241.15,0.1286,48,17099.25,7977.88,64.96,117,True,9121.37
1709,1906,3054,8,28132.9,0.1161,24,6532.46,3094.62,65.51,0,False,3437.84
1710,1907,3059,9,52399.2,0.1165,120,61045.07,25151.62,67.12,0,False,35893.45
1711,1908,1469,8,15056.89,0.1389,60,10457.01,4140.64,27.48,129,True,6316.37
1712,1909,2022,9,66349.82,0.1023,240,135751.73,63695.83,32.58,113,True,72055.9
1713,1910,2420,8,21181.59,0.1751,24,7417.79,2329.97,54.25,100,True,5087.82
1714,1911,2842,9,102635.34,0.0948,240,194596.6,98529.93,18.04,0,False,96066.67
1715,1913,3061,9,55330.87,0.0768,240,84988.22,53117.64,69.24,59,False,31870.58
1716,1914,2870,7,9735.79,0.1892,48,7368.05,2336.59,46.25,0,False,5031.46
1717,1914,2567,7,13198.74,0.2056,24,5427.32,1583.85,46.55,103,True,3843.47
1718,1915,2409,8,13650.53,0.1734,24,4734.0,1501.56,57.06,107,True,3232.44
1719,1917,2975,7,1143.74,0.1838,36,630.66,205.87,58.19,0,False,424.79
1720,1918,3070,8,15348.77,0.1226,48,7527.04,3376.73,74.2,0,False,4150.31
1721,1919,2956,7,11058.2,0.2703,36,8967.09,1990.48,67.86,108,True,6976.61
1722,1920,1872,8,13307.9,0.1556,24,4141.42,1463.87,42.56,82,False,2677.55
1723,1922,2735,9,72479.54,0.0887,60,32144.68,17395.09,57.56,159,True,14749.59
1724,1923,2503,9,53386.41,0.0967,120,51624.66,25625.48,25.94,138,True,25999.18
1725,1923,2038,9,56361.7,0.0715,180,60447.92,40580.42,24.97,111,True,19867.5
1726,1924,2728,7,38245.37,0.247,24,18893.21,4589.44,68.02,55,False,14303.77
1727,1927,2924,7,10767.9,0.1644,24,3540.49,1292.15,68.26,0,False,2248.34
1728,1928,2337,9,61995.49,0.0864,240,107128.21,59515.67,51.04,148,True,47612.54
1729,1930,1852,8,89930.38,0.1656,60,74462.35,24730.85,34.52,94,True,49731.5
1730,1930,2336,9,85117.66,0.0929,240,158148.61,81712.95,31.75,48,False,76435.66
1731,1931,2877,7,12919.31,0.1294,48,6687.03,3100.63,38.94,115,True,3586.4
1732,1932,2670,7,9299.79,0.2597,36,7245.47,1673.96,63.09,54,False,5571.51
1733,1933,2293,8,30005.67,0.1302,72,23440.43,9901.87,31.64,94,True,13538.56
1734,1934,2075,9,60942.08,0.116,240,141385.63,58504.4,47.47,82,False,82881.23
1735,1935,2979,9,176530.34,0.1157,60,102122.8,42367.28,53.65,68,False,59755.52
1736,1936,2674,8,15450.37,0.1098,24,3392.9,1699.54,53.39,87,False,1693.36
1737,1936,2193,7,7737.94,0.1364,60,5277.28,2321.38,53.3,109,True,2955.9
1738,1939,1425,9,65074.7,0.0947,60,30812.87,15617.93,36.79,114,True,15194.94
1739,1941,2808,9,67479.83,0.0792,120,53444.03,32390.32,24.13,63,False,21053.71
1740,1942,2841,7,27260.83,0.2194,60,29905.13,8178.25,70.13,0,False,21726.88
1741,1944,2372,9,68254.36,0.0897,120,61224.16,32762.09,25.23,183,True,28462.07
1742,1945,2666,7,41734.19,0.2224,24,18563.37,5008.1,55.59,103,True,13555.27
1743,1946,1000,7,3091.35,0.1352,60,2089.75,927.4,28.47,115,True,1162.35
1744,1947,2810,7,11253.76,0.2502,48,11262.76,2700.9,57.92,76,False,8561.86
1745,1949,2947,7,42262.38,0.2182,24,18443.3,5071.49,68.8,93,True,13371.81
1746,1950,1880,7,20758.46,0.1742,12,3616.12,1245.51,22.73,125,True,2370.61
1747,1951,2402,8,11563.34,0.1187,24,2745.14,1271.97,57.68,0,False,1473.17
1748,1952,1236,8,87413.78,0.1378,36,36136.86,14423.27,24.23,116,True,21713.59
1749,1953,2888,8,12759.74,0.1347,72,10312.42,4210.71,70.37,59,False,6101.71
1750,1956,2600,9,92593.06,0.1025,120,94907.89,44444.67,50.32,17,False,50463.22
1751,1960,1584,7,28352.15,0.2452,60,34759.74,8505.65,24.61,89,False,26254.09
1752,1961,2433,7,29989.58,0.1404,24,8421.07,3598.75,61.34,36,False,4822.32
1753,1963,1492,9,55479.39,0.084,180,69904.03,39945.16,30.13,116,True,29958.87
1754,1964,2537,8,56518.02,0.1274,36,21601.19,9325.47,33.57,150,True,12275.72
1755,1965,869,7,17762.41,0.2485,36,13241.88,3197.23,23.6,150,True,10044.65
1756,1966,2059,7,5252.25,0.2464,48,5176.62,1260.54,53.8,146,True,3916.08
1757,1968,1778,7,18005.16,0.1897,60,17077.89,5401.55,32.64,99,True,11676.34
1758,1969,1697,8,13795.6,0.1118,36,4627.04,2276.27,34.17,149,True,2350.77
1759,1969,2746,8,22756.88,0.1271,72,17354.4,7509.77,33.28,82,False,9844.63
1760,1970,2145,8,29707.94,0.1002,36,8930.21,4901.81,24.65,111,True,4028.4
1761,1972,2251,8,13259.21,0.1455,48,7716.86,2917.03,41.61,103,True,4799.83
1762,1973,2600,7,4231.84,0.1415,48,2395.22,1015.64,61.35,0,False,1379.58
1763,1974,1634,8,15833.68,0.0939,60,7433.91,4354.26,27.85,0,False,3079.65
1764,1974,2491,9,71926.26,0.0902,180,97316.23,51786.91,24.08,130,True,45529.32
1765,1975,2446,8,39367.86,0.1206,72,28486.58,12991.39,60.05,91,True,15495.19
1766,1975,2772,9,64891.84,0.098,240,127188.01,62296.17,55.91,0,False,64891.84
1767,1976,1446,8,23241.72,0.1022,48,9501.22,5113.18,26.98,139,True,4388.04
1768,1977,579,7,5669.59,0.1811,48,4107.05,1360.7,22.9,113,True,2746.35
1769,1978,2636,8,55088.17,0.0959,24,10565.91,6059.7,23.2,107,True,4506.21
1770,1979,2926,8,13234.51,0.1081,72,8583.9,4367.39,56.42,0,False,4216.51
1771,1980,1710,8,16486.05,0.1719,48,11335.81,3626.93,26.8,89,False,7708.88
1772,1980,2354,9,51295.11,0.1168,240,119825.38,49243.31,22.86,109,True,70582.07
1773,1982,2698,7,2845.94,0.2213,12,629.81,170.76,62.0,150,True,459.05
1774,1984,2623,9,53921.78,0.0865,240,93284.68,51764.91,21.14,104,True,41519.77
1775,1986,1048,7,23602.61,0.2145,48,20251.04,5664.63,22.23,191,True,14586.41
1776,1987,1827,8,29585.44,0.1673,24,9899.29,3254.4,47.16,79,False,6644.89
1777,1988,3033,7,40202.08,0.1642,60,33005.91,12060.62,69.86,0,False,20945.29
1778,1989,2574,9,65676.06,0.0846,120,55561.95,31524.51,23.9,149,True,24037.44
1779,1989,538,9,61561.72,0.0701,120,43154.77,29549.63,24.01,100,True,13605.14
1780,1990,1901,9,57237.58,0.0834,240,95472.28,54948.08,38.85,140,True,40524.2
1781,1991,2382,7,8738.37,0.1999,60,8734.0,2621.51,22.61,76,False,6112.49
1782,1991,990,7,12030.51,0.2514,24,6048.94,1443.66,23.08,38,False,4605.28
1783,1992,2239,7,41891.26,0.1627,48,27262.83,10053.9,20.63,193,True,17208.93
1784,1994,2186,7,1125.94,0.1539,60,866.41,337.78,36.14,4,False,528.63
1785,1995,1940,7,19694.94,0.2054,36,12136.02,3545.09,28.03,197,True,8590.93
1786,1995,3070,8,41283.15,0.1603,36,19853.07,6811.72,26.99,0,False,13041.35
1787,1998,2217,9,63695.34,0.0749,240,95415.62,61147.53,49.29,121,True,34268.09
1788,1999,2890,7,25869.12,0.1425,24,7372.7,3104.29,54.18,52,False,4268.41
1789,2001,2187,7,19396.26,0.2456,48,19054.89,4655.1,22.24,129,True,14399.79
1790,2001,3033,8,14891.42,0.169,48,10066.6,3276.11,22.16,0,False,6790.49
1791,2003,1434,9,73030.63,0.0836,240,122107.21,70109.4,20.48,106,True,51997.81
1792,2003,1017,7,14647.89,0.2764,36,12146.03,2636.62,25.66,130,True,9509.41
1793,2004,1949,9,66570.28,0.113,120,75224.42,31953.73,42.66,195,True,43270.69
1794,2005,1884,8,14995.35,0.1719,72,15466.2,4948.47,31.83,91,True,10517.73
1795,2006,2535,8,25136.85,0.1597,36,12043.06,4147.58,59.94,122,True,7895.48
1796,2008,3053,9,54885.73,0.1074,180,88420.91,39517.73,69.38,0,False,48903.18
1797,2009,1371,7,10661.96,0.1654,60,8817.44,3198.59,39.3,106,True,5618.85
1798,2012,2457,9,59392.45,0.104,180,92652.22,42762.56,57.41,103,True,49889.66
1799,2013,3029,8,12719.57,0.1613,36,6155.0,2098.73,68.39,148,True,4056.27
1800,2013,2721,8,18488.78,0.1795,48,13274.94,4067.53,68.03,94,True,9207.41
1801,2017,2635,9,65368.77,0.1104,240,144334.24,62754.02,60.18,97,True,81580.22
1802,2019,2564,9,64776.1,0.0878,120,56873.42,31092.53,62.79,69,False,25780.89
1803,2020,2991,7,11221.97,0.1742,36,5864.6,2019.95,71.56,0,False,3844.65
1804,2020,2997,8,11661.31,0.1613,24,3761.94,1282.74,71.66,0,False,2479.2
